date,hour,demand
2021-11-27,14,177
2021-11-27,15,180
2021-11-27,16,203
2021-11-27,17,139
2021-11-27,18,139
2021-11-27,19,117
2021-11-27,20,85
2021-11-27,21,81
2021-11-27,22,73
2021-11-27,23,64
2021-11-28,0,64
2021-11-28,1,59
2021-11-28,2,63
2021-11-28,3,61
2021-11-28,4,61
2021-11-28,6,61
2021-11-28,7,64
2021-11-28,8,71
2021-11-28,11,119
2021-11-28,12,115
2021-11-28,13,109
2021-11-28,14,128
2021-11-28,15,115
2021-11-28,16,126
2021-11-28,17,130
2021-11-28,18,105
2021-11-28,19,88
2021-11-28,20,68
2021-11-28,21,67
2021-11-28,22,64
2021-11-28,23,63
2021-11-29,0,59
2021-11-29,2,55
2021-11-29,5,56
2021-11-29,6,56
2021-11-29,7,62
2021-11-29,8,68
2021-11-29,9,70
2021-11-29,10,74
2021-11-29,11,88
2021-11-29,12,93
2021-11-29,13,92
2021-11-29,14,93
2021-11-29,15,98
2021-11-29,16,93
2021-11-29,17,93
2021-11-29,18,89
2021-11-29,19,82
2021-11-29,20,66
2021-11-29,21,64
2021-11-29,22,61
2021-11-29,23,61
2021-11-30,0,57
2021-11-30,6,54
2021-11-30,7,56
2021-11-30,8,64
2021-11-30,9,62
2021-11-30,10,65
2021-11-30,11,72
2021-11-30,12,81
2021-11-30,13,81
2021-11-30,14,83
2021-11-30,15,85
2021-11-30,16,83
2021-11-30,17,85
2021-11-30,18,80
2021-11-30,19,73
2021-11-30,20,59
2021-11-30,21,58
2021-11-30,22,54
2021-11-30,23,59
2021-12-01,0,51
2021-12-01,1,51
2021-12-01,2,50
2021-12-01,6,51
2021-12-01,7,52
2021-12-01,8,59
2021-12-01,9,63
2021-12-01,10,62
2021-12-01,11,76
2021-12-01,12,81
2021-12-01,13,81
2021-12-01,14,81
2021-12-01,15,92
2021-12-01,16,93
2021-12-01,17,94
2021-12-01,18,92
2021-12-01,19,74
2021-12-01,20,59
2021-12-01,21,58
2021-12-01,22,53
2021-12-01,23,46
2021-12-02,0,57
2021-12-02,1,51
2021-12-02,3,52
2021-12-02,4,52
2021-12-02,6,50
2021-12-02,7,54
2021-12-02,8,59
2021-12-02,9,60
2021-12-02,10,65
2021-12-02,11,74
2021-12-02,12,69
2021-12-02,13,69
2021-12-02,14,69
2021-12-02,15,78
2021-12-02,16,76
2021-12-02,17,79
2021-12-02,18,80
2021-12-02,19,70
2021-12-02,20,60
2021-12-02,21,48
2021-12-02,22,55
2021-12-02,23,49
2021-12-03,0,57
2021-12-03,1,55
2021-12-03,2,52
2021-12-03,5,49
2021-12-03,6,52
2021-12-03,7,57
2021-12-03,8,59
2021-12-03,9,65
2021-12-03,10,75
2021-12-03,11,77
2021-12-03,12,83
2021-12-03,13,85
2021-12-03,14,91
2021-12-03,15,100
2021-12-03,16,100
2021-12-03,17,98
2021-12-03,18,89
2021-12-03,19,78
2021-12-03,20,65
2021-12-03,21,58
2021-12-03,22,57
2021-12-03,23,51
2021-12-04,0,57
2021-12-04,1,53
2021-12-04,2,55
2021-12-04,3,51
2021-12-04,6,52
2021-12-04,7,52
2021-12-04,8,58
2021-12-04,9,68
2021-12-04,10,94
2021-12-04,11,82
2021-12-04,12,105
2021-12-04,13,111
2021-12-04,14,126
2021-12-04,15,132
2021-12-04,16,116
2021-12-04,17,111
2021-12-04,18,104
2021-12-04,19,85
2021-12-04,20,72
2021-12-04,21,63
2021-12-04,22,62
2021-12-04,23,55
2021-12-05,0,53
2021-12-05,1,45
2021-12-05,2,55
2021-12-05,4,51
2021-12-05,5,52
2021-12-05,7,53
2021-12-05,8,57
2021-12-05,9,61
2021-12-05,10,71
2021-12-05,11,79
2021-12-05,12,85
2021-12-05,13,97
2021-12-05,14,98
2021-12-05,15,112
2021-12-05,16,113
2021-12-05,17,113
2021-12-05,18,92
2021-12-05,19,74
2021-12-05,20,60
2021-12-05,21,59
2021-12-05,22,56
2021-12-05,23,54
2021-12-06,0,52
2021-12-06,1,54
2021-12-06,2,57
2021-12-06,6,55
2021-12-06,7,56
2021-12-06,8,59
2021-12-06,9,62
2021-12-06,10,62
2021-12-06,11,64
2021-12-06,12,77
2021-12-06,13,76
2021-12-06,14,79
2021-12-06,15,82
2021-12-06,16,81
2021-12-06,17,85
2021-12-06,18,85
2021-12-06,19,74
2021-12-06,20,64
2021-12-06,21,63
2021-12-06,22,54
2021-12-06,23,48
2021-12-07,0,60
2021-12-07,3,55
2021-12-07,6,53
2021-12-07,7,60
2021-12-07,8,69
2021-12-07,9,72
2021-12-07,10,60
2021-12-07,11,62
2021-12-07,12,79
2021-12-07,13,79
2021-12-07,14,79
2021-12-07,15,73
2021-12-07,16,75
2021-12-07,17,74
2021-12-07,18,82
2021-12-07,19,75
2021-12-07,20,62
2021-12-07,21,63
2021-12-07,22,62
2021-12-07,23,62
2021-12-08,0,58
2021-12-08,1,55
2021-12-08,6,56
2021-12-08,7,60
2021-12-08,8,68
2021-12-08,9,66
2021-12-08,10,60
2021-12-08,11,58
2021-12-08,12,81
2021-12-08,13,80
2021-12-08,14,80
2021-12-08,15,87
2021-12-08,16,87
2021-12-08,17,83
2021-12-08,18,85
2021-12-08,19,81
2021-12-08,20,67
2021-12-08,21,63
2021-12-08,22,62
2021-12-08,23,54
2021-12-09,0,59
2021-12-09,1,62
2021-12-09,6,56
2021-12-09,7,63
2021-12-09,8,70
2021-12-09,9,66
2021-12-09,10,68
2021-12-09,11,78
2021-12-09,12,81
2021-12-09,13,76
2021-12-09,14,74
2021-12-09,15,78
2021-12-09,16,79
2021-12-09,17,81
2021-12-09,18,85
2021-12-09,19,83
2021-12-09,20,68
2021-12-09,21,63
2021-12-09,22,62
2021-12-09,23,47
2021-12-10,0,67
2021-12-10,1,65
2021-12-10,2,66
2021-12-10,6,62
2021-12-10,7,62
2021-12-10,8,70
2021-12-10,9,73
2021-12-10,10,82
2021-12-10,11,81
2021-12-10,12,96
2021-12-10,13,109
2021-12-10,14,114
2021-12-10,15,107
2021-12-10,16,107
2021-12-10,17,107
2021-12-10,18,99
2021-12-10,19,91
2021-12-10,20,72
2021-12-10,21,71
2021-12-10,22,68
2021-12-10,23,60
2021-12-11,0,66
2021-12-11,1,63
2021-12-11,2,63
2021-12-11,3,59
2021-12-11,4,58
2021-12-11,6,58
2021-12-11,7,59
2021-12-11,8,64
2021-12-11,9,78
2021-12-11,10,113
2021-12-11,11,91
2021-12-11,12,124
2021-12-11,13,156
2021-12-11,14,189
2021-12-11,15,189
2021-12-11,16,166
2021-12-11,17,134
2021-12-11,18,137
2021-12-11,19,115
2021-12-11,20,85
2021-12-11,21,74
2021-12-11,22,73
2021-12-11,23,64
2021-12-12,0,68
2021-12-12,1,66
2021-12-12,2,66
2021-12-12,3,63
2021-12-12,4,61
2021-12-12,5,59
2021-12-12,7,62
2021-12-12,8,61
2021-12-12,9,67
2021-12-12,10,78
2021-12-12,11,83
2021-12-12,12,108
2021-12-12,13,114
2021-12-12,14,114
2021-12-12,15,109
2021-12-12,16,114
2021-12-12,17,114
2021-12-12,18,99
2021-12-12,19,86
2021-12-12,20,72
2021-12-12,21,63
2021-12-12,22,63
2021-12-12,23,58
2021-12-13,1,54
2021-12-13,6,53
2021-12-13,7,60
2021-12-13,8,66
2021-12-13,9,71
2021-12-13,10,74
2021-12-13,11,85
2021-12-13,12,97
2021-12-13,13,98
2021-12-13,14,97
2021-12-13,15,88
2021-12-13,16,83
2021-12-13,17,87
2021-12-13,18,79
2021-12-13,19,73
2021-12-13,20,63
2021-12-13,21,62
2021-12-13,22,61
2021-12-13,23,51
2021-12-14,0,59
2021-12-14,1,57
2021-12-14,2,58
2021-12-14,4,55
2021-12-14,6,62
2021-12-14,7,60
2021-12-14,8,62
2021-12-14,9,63
2021-12-14,10,63
2021-12-14,11,68
2021-12-14,12,81
2021-12-14,13,82
2021-12-14,14,82
2021-12-14,15,81
2021-12-14,16,85
2021-12-14,17,82
2021-12-14,18,82
2021-12-14,19,77
2021-12-14,20,64
2021-12-14,21,62
2021-12-14,22,58
2021-12-14,23,56
2021-12-15,0,55
2021-12-15,1,58
2021-12-15,3,55
2021-12-15,5,55
2021-12-15,6,57
2021-12-15,7,58
2021-12-15,8,63
2021-12-15,9,61
2021-12-15,10,60
2021-12-15,11,71
2021-12-15,12,82
2021-12-15,13,82
2021-12-15,14,82
2021-12-15,15,85
2021-12-15,16,87
2021-12-15,17,86
2021-12-15,18,78
2021-12-15,19,75
2021-12-15,20,67
2021-12-15,21,61
2021-12-15,22,60
2021-12-15,23,55
2021-12-16,0,55
2021-12-16,1,58
2021-12-16,2,56
2021-12-16,6,54
2021-12-16,7,60
2021-12-16,8,61
2021-12-16,9,63
2021-12-16,10,71
2021-12-16,11,86
2021-12-16,12,85
2021-12-16,13,85
2021-12-16,14,85
2021-12-16,15,85
2021-12-16,16,84
2021-12-16,17,91
2021-12-16,18,82
2021-12-16,19,82
2021-12-16,20,69
2021-12-16,21,61
2021-12-16,22,59
2021-12-16,23,55
2021-12-17,0,58
2021-12-17,1,56
2021-12-17,2,57
2021-12-17,3,56
2021-12-17,4,53
2021-12-17,6,56
2021-12-17,7,58
2021-12-17,8,65
2021-12-17,9,72
2021-12-17,10,81
2021-12-17,11,91
2021-12-17,12,116
2021-12-17,13,109
2021-12-17,14,119
2021-12-17,15,118
2021-12-17,16,117
2021-12-17,17,113
2021-12-17,18,92
2021-12-17,19,84
2021-12-17,20,70
2021-12-17,21,66
2021-12-17,22,64
2021-12-17,23,57
2021-12-18,0,59
2021-12-18,1,61
2021-12-18,2,58
2021-12-18,3,56
2021-12-18,7,58
2021-12-18,8,62
2021-12-18,9,69
2021-12-18,10,99
2021-12-18,11,100
2021-12-18,12,154
2021-12-18,13,143
2021-12-18,14,161
2021-12-18,15,161
2021-12-18,16,161
2021-12-18,17,140
2021-12-18,18,114
2021-12-18,19,98
2021-12-18,20,78
2021-12-18,21,78
2021-12-18,22,70
2021-12-18,23,60
2021-12-19,0,62
2021-12-19,1,56
2021-12-19,2,58
2021-12-19,7,58
2021-12-19,8,60
2021-12-19,9,68
2021-12-19,10,78
2021-12-19,11,106
2021-12-19,12,104
2021-12-19,13,104
2021-12-19,14,112
2021-12-19,15,109
2021-12-19,16,107
2021-12-19,17,113
2021-12-19,18,91
2021-12-19,19,85
2021-12-19,20,66
2021-12-19,21,65
2021-12-19,22,65
2021-12-20,0,60
2021-12-20,1,52
2021-12-20,2,55
2021-12-20,6,55
2021-12-20,7,58
2021-12-20,8,65
2021-12-20,9,69
2021-12-20,10,78
2021-12-20,11,79
2021-12-20,12,87
2021-12-20,13,85
2021-12-20,14,85
2021-12-20,15,88
2021-12-20,16,85
2021-12-20,17,87
2021-12-20,18,83
2021-12-20,19,79
2021-12-20,20,65
2021-12-20,21,64
2021-12-20,22,60
2021-12-20,23,59
2021-12-21,0,54
2021-12-21,1,58
2021-12-21,2,52
2021-12-21,6,53
2021-12-21,7,56
2021-12-21,8,62
2021-12-21,9,64
2021-12-21,10,64
2021-12-21,11,68
2021-12-21,12,75
2021-12-21,13,78
2021-12-21,14,78
2021-12-21,15,72
2021-12-21,16,74
2021-12-21,17,75
2021-12-21,18,82
2021-12-21,19,74
2021-12-21,20,60
2021-12-21,21,59
2021-12-21,22,56
2021-12-21,23,56
2021-12-22,0,56
2021-12-22,2,54
2021-12-22,5,58
2021-12-22,6,53
2021-12-22,7,55
2021-12-22,8,61
2021-12-22,9,66
2021-12-22,10,63
2021-12-22,11,76
2021-12-22,12,82
2021-12-22,13,80
2021-12-22,14,80
2021-12-22,15,78
2021-12-22,16,85
2021-12-22,17,85
2021-12-22,18,78
2021-12-22,19,80
2021-12-22,20,68
2021-12-22,21,65
2021-12-22,22,64
2021-12-22,23,56
2021-12-23,0,57
2021-12-23,1,55
2021-12-23,3,54
2021-12-23,5,55
2021-12-23,6,55
2021-12-23,7,60
2021-12-23,8,63
2021-12-23,9,64
2021-12-23,10,72
2021-12-23,11,92
2021-12-23,12,82
2021-12-23,13,82
2021-12-23,14,82
2021-12-23,15,80
2021-12-23,16,85
2021-12-23,17,85
2021-12-23,18,85
2021-12-23,19,82
2021-12-23,20,65
2021-12-23,21,63
2021-12-23,22,63
2021-12-23,23,55
2021-12-24,0,54
2021-12-24,1,55
2021-12-24,2,56
2021-12-24,4,55
2021-12-24,6,56
2021-12-24,7,56
2021-12-24,8,65
2021-12-24,9,71
2021-12-24,10,82
2021-12-24,11,107
2021-12-24,12,116
2021-12-24,13,118
2021-12-24,14,116
2021-12-24,15,116
2021-12-24,16,116
2021-12-24,17,116
2021-12-24,18,94
2021-12-24,19,81
2021-12-24,20,66
2021-12-24,21,65
2021-12-24,22,64
2021-12-24,23,57
2021-12-25,0,58
2021-12-25,1,56
2021-12-25,2,55
2021-12-25,3,56
2021-12-25,5,55
2021-12-25,7,50
2021-12-25,8,60
2021-12-25,9,72
2021-12-25,10,111
2021-12-25,11,108
2021-12-25,12,151
2021-12-25,13,152
2021-12-25,14,161
2021-12-25,15,161
2021-12-25,16,161
2021-12-25,17,123
2021-12-25,18,105
2021-12-25,19,97
2021-12-25,20,74
2021-12-25,21,76
2021-12-25,22,73
2021-12-25,23,61
2021-12-26,0,60
2021-12-26,1,56
2021-12-26,2,59
2021-12-26,4,57
2021-12-26,5,57
2021-12-26,6,56
2021-12-26,8,61
2021-12-26,9,72
2021-12-26,10,87
2021-12-26,11,119
2021-12-26,12,109
2021-12-26,13,109
2021-12-26,14,109
2021-12-26,15,107
2021-12-26,16,109
2021-12-26,17,104
2021-12-26,18,93
2021-12-26,19,82
2021-12-26,20,64
2021-12-26,21,61
2021-12-26,22,62
2021-12-26,23,56
2021-12-27,0,61
2021-12-27,6,56
2021-12-27,7,65
2021-12-27,8,71
2021-12-27,9,70
2021-12-27,10,73
2021-12-27,11,82
2021-12-27,12,84
2021-12-27,13,82
2021-12-27,14,88
2021-12-27,15,82
2021-12-27,16,82
2021-12-27,17,85
2021-12-27,18,82
2021-12-27,19,82
2021-12-27,20,65
2021-12-27,21,61
2021-12-27,22,61
2021-12-27,23,56
2021-12-28,0,57
2021-12-28,1,55
2021-12-28,5,55
2021-12-28,6,59
2021-12-28,7,66
2021-12-28,8,69
2021-12-28,9,66
2021-12-28,10,64
2021-12-28,11,73
2021-12-28,12,75
2021-12-28,13,74
2021-12-28,14,77
2021-12-28,15,71
2021-12-28,16,71
2021-12-28,17,72
2021-12-28,18,73
2021-12-28,19,72
2021-12-28,20,59
2021-12-28,21,58
2021-12-28,22,58
2021-12-28,23,55
2021-12-29,0,54
2021-12-29,1,49
2021-12-29,5,50
2021-12-29,6,53
2021-12-29,7,56
2021-12-29,8,63
2021-12-29,9,66
2021-12-29,10,64
2021-12-29,11,72
2021-12-29,12,80
2021-12-29,13,78
2021-12-29,14,80
2021-12-29,15,74
2021-12-29,16,79
2021-12-29,17,81
2021-12-29,18,76
2021-12-29,19,76
2021-12-29,20,63
2021-12-29,21,59
2021-12-29,22,58
2021-12-29,23,56
2021-12-30,0,55
2021-12-30,1,52
2021-12-30,6,53
2021-12-30,7,58
2021-12-30,8,61
2021-12-30,9,60
2021-12-30,10,63
2021-12-30,11,82
2021-12-30,12,74
2021-12-30,13,73
2021-12-30,14,78
2021-12-30,15,74
2021-12-30,16,73
2021-12-30,17,75
2021-12-30,18,75
2021-12-30,19,78
2021-12-30,20,63
2021-12-30,21,58
2021-12-30,22,56
2021-12-30,23,55
2021-12-31,0,56
2021-12-31,1,57
2021-12-31,3,55
2021-12-31,5,54
2021-12-31,6,54
2021-12-31,7,63
2021-12-31,8,65
2021-12-31,9,66
2021-12-31,10,82
2021-12-31,11,110
2021-12-31,12,105
2021-12-31,13,108
2021-12-31,14,116
2021-12-31,15,116
2021-12-31,16,107
2021-12-31,17,105
2021-12-31,18,85
2021-12-31,19,83
2021-12-31,20,64
2021-12-31,21,63
2021-12-31,22,67
2021-12-31,23,63
2022-01-01,0,51
2022-01-01,1,52
2022-01-01,2,51
2022-01-01,3,53
2022-01-01,5,51
2022-01-01,7,48
2022-01-01,8,60
2022-01-01,9,69
2022-01-01,10,111
2022-01-01,11,112
2022-01-01,12,119
2022-01-01,13,128
2022-01-01,14,143
2022-01-01,15,141
2022-01-01,16,143
2022-01-01,17,109
2022-01-01,18,98
2022-01-01,19,84
2022-01-01,20,72
2022-01-01,21,64
2022-01-01,22,68
2022-01-01,23,59
2022-01-02,0,52
2022-01-02,1,57
2022-01-02,2,57
2022-01-02,5,50
2022-01-02,6,50
2022-01-02,7,51
2022-01-02,8,56
2022-01-02,9,61
2022-01-02,10,74
2022-01-02,11,85
2022-01-02,12,82
2022-01-02,13,82
2022-01-02,14,74
2022-01-02,15,82
2022-01-02,16,85
2022-01-02,17,85
2022-01-02,18,83
2022-01-02,19,73
2022-01-02,20,61
2022-01-02,21,58
2022-01-02,22,60
2022-01-02,23,55
2022-01-03,0,56
2022-01-03,1,53
2022-01-03,5,56
2022-01-03,6,56
2022-01-03,7,61
2022-01-03,8,66
2022-01-03,9,69
2022-01-03,10,77
2022-01-03,11,95
2022-01-03,12,87
2022-01-03,13,82
2022-01-03,14,75
2022-01-03,15,85
2022-01-03,16,88
2022-01-03,17,100
2022-01-03,18,77
2022-01-03,19,79
2022-01-03,20,69
2022-01-03,21,58
2022-01-03,22,59
2022-01-03,23,54
2022-01-04,0,50
2022-01-04,1,54
2022-01-04,5,51
2022-01-04,6,57
2022-01-04,7,61
2022-01-04,8,69
2022-01-04,9,74
2022-01-04,10,85
2022-01-04,11,78
2022-01-04,12,78
2022-01-04,13,78
2022-01-04,14,76
2022-01-04,15,74
2022-01-04,16,79
2022-01-04,17,82
2022-01-04,18,82
2022-01-04,19,70
2022-01-04,20,62
2022-01-04,21,55
2022-01-04,22,53
2022-01-05,0,58
2022-01-05,1,55
2022-01-05,2,57
2022-01-05,6,54
2022-01-05,7,60
2022-01-05,8,64
2022-01-05,9,70
2022-01-05,10,73
2022-01-05,11,80
2022-01-05,12,85
2022-01-05,13,85
2022-01-05,14,85
2022-01-05,15,85
2022-01-05,16,83
2022-01-05,17,85
2022-01-05,18,81
2022-01-05,19,77
2022-01-05,20,70
2022-01-05,21,60
2022-01-05,22,59
2022-01-05,23,56
2022-01-06,0,58
2022-01-06,2,58
2022-01-06,4,56
2022-01-06,5,57
2022-01-06,6,56
2022-01-06,7,64
2022-01-06,8,70
2022-01-06,9,73
2022-01-06,10,82
2022-01-06,11,92
2022-01-06,12,85
2022-01-06,13,85
2022-01-06,14,85
2022-01-06,15,85
2022-01-06,16,85
2022-01-06,17,86
2022-01-06,18,82
2022-01-06,19,79
2022-01-06,20,74
2022-01-06,21,60
2022-01-06,22,56
2022-01-06,23,51
2022-01-07,1,59
2022-01-07,4,65
2022-01-07,6,62
2022-01-07,7,67
2022-01-07,8,77
2022-01-07,9,94
2022-01-07,10,101
2022-01-07,11,119
2022-01-07,12,123
2022-01-07,13,123
2022-01-07,14,123
2022-01-07,15,123
2022-01-07,16,120
2022-01-07,17,121
2022-01-07,18,99
2022-01-07,19,85
2022-01-07,20,76
2022-01-07,21,68
2022-01-07,22,65
2022-01-07,23,55
2022-01-08,0,67
2022-01-08,1,63
2022-01-08,2,69
2022-01-08,3,63
2022-01-08,4,60
2022-01-08,6,60
2022-01-08,7,62
2022-01-08,8,74
2022-01-08,9,99
2022-01-08,10,129
2022-01-08,11,130
2022-01-08,12,153
2022-01-08,13,143
2022-01-08,14,128
2022-01-08,15,128
2022-01-08,16,109
2022-01-08,17,90
2022-01-08,18,98
2022-01-08,19,81
2022-01-08,20,71
2022-01-08,21,63
2022-01-08,22,60
2022-01-08,23,55
2022-01-09,0,71
2022-01-09,1,67
2022-01-09,2,69
2022-01-09,3,67
2022-01-09,7,71
2022-01-09,8,79
2022-01-09,9,92
2022-01-09,10,103
2022-01-09,11,163
2022-01-09,12,171
2022-01-09,13,174
2022-01-09,14,158
2022-01-09,15,162
2022-01-09,16,125
2022-01-09,17,120
2022-01-09,18,96
2022-01-09,19,86
2022-01-09,20,78
2022-01-09,21,71
2022-01-09,22,68
2022-01-09,23,59
2022-01-10,0,59
2022-01-10,1,54
2022-01-10,2,53
2022-01-10,6,57
2022-01-10,7,63
2022-01-10,8,64
2022-01-10,9,70
2022-01-10,10,82
2022-01-10,11,92
2022-01-10,12,82
2022-01-10,13,78
2022-01-10,14,78
2022-01-10,15,85
2022-01-10,16,88
2022-01-10,17,85
2022-01-10,18,78
2022-01-10,19,76
2022-01-10,20,64
2022-01-10,21,58
2022-01-10,22,62
2022-01-10,23,55
2022-01-11,0,56
2022-01-11,1,56
2022-01-11,3,55
2022-01-11,5,55
2022-01-11,6,56
2022-01-11,7,65
2022-01-11,8,68
2022-01-11,9,76
2022-01-11,10,80
2022-01-11,11,80
2022-01-11,12,82
2022-01-11,13,82
2022-01-11,14,80
2022-01-11,15,77
2022-01-11,16,82
2022-01-11,17,91
2022-01-11,18,82
2022-01-11,19,72
2022-01-11,20,68
2022-01-11,21,56
2022-01-11,22,54
2022-01-11,23,56
2022-01-12,0,57
2022-01-12,2,54
2022-01-12,4,56
2022-01-12,5,54
2022-01-12,6,55
2022-01-12,7,61
2022-01-12,8,62
2022-01-12,9,72
2022-01-12,10,73
2022-01-12,11,77
2022-01-12,12,85
2022-01-12,13,85
2022-01-12,14,85
2022-01-12,15,85
2022-01-12,16,85
2022-01-12,17,84
2022-01-12,18,85
2022-01-12,19,85
2022-01-12,20,78
2022-01-12,21,67
2022-01-12,22,63
2022-01-12,23,58
2022-01-13,1,55
2022-01-13,6,56
2022-01-13,7,65
2022-01-13,8,60
2022-01-13,9,71
2022-01-13,10,81
2022-01-13,11,89
2022-01-13,12,82
2022-01-13,13,80
2022-01-13,14,82
2022-01-13,15,88
2022-01-13,16,92
2022-01-13,17,92
2022-01-13,18,80
2022-01-13,19,85
2022-01-13,20,80
2022-01-13,21,62
2022-01-13,22,64
2022-01-13,23,58
2022-01-14,0,65
2022-01-14,1,61
2022-01-14,3,59
2022-01-14,6,59
2022-01-14,7,62
2022-01-14,8,61
2022-01-14,9,81
2022-01-14,10,100
2022-01-14,11,129
2022-01-14,12,123
2022-01-14,13,123
2022-01-14,14,121
2022-01-14,15,129
2022-01-14,16,123
2022-01-14,17,131
2022-01-14,18,99
2022-01-14,19,92
2022-01-14,20,79
2022-01-14,21,73
2022-01-14,22,69
2022-01-14,23,65
2022-01-15,0,67
2022-01-15,1,66
2022-01-15,2,67
2022-01-15,4,59
2022-01-15,7,59
2022-01-15,8,62
2022-01-15,9,74
2022-01-15,10,103
2022-01-15,11,151
2022-01-15,12,158
2022-01-15,13,161
2022-01-15,14,161
2022-01-15,15,156
2022-01-15,16,135
2022-01-15,17,110
2022-01-15,18,92
2022-01-15,19,85
2022-01-15,20,80
2022-01-15,21,77
2022-01-15,22,67
2022-01-15,23,63
2022-01-16,0,71
2022-01-16,1,66
2022-01-16,2,66
2022-01-16,4,63
2022-01-16,5,62
2022-01-16,6,63
2022-01-16,7,64
2022-01-16,8,64
2022-01-16,9,81
2022-01-16,10,98
2022-01-16,11,141
2022-01-16,12,140
2022-01-16,13,142
2022-01-16,14,118
2022-01-16,15,140
2022-01-16,16,109
2022-01-16,17,109
2022-01-16,18,107
2022-01-16,19,98
2022-01-16,20,82
2022-01-16,21,75
2022-01-16,22,69
2022-01-16,23,70
2022-01-17,0,66
2022-01-17,2,55
2022-01-17,6,56
2022-01-17,7,60
2022-01-17,8,65
2022-01-17,9,69
2022-01-17,10,80
2022-01-17,11,92
2022-01-17,12,81
2022-01-17,13,87
2022-01-17,14,82
2022-01-17,15,84
2022-01-17,16,86
2022-01-17,17,86
2022-01-17,18,77
2022-01-17,19,72
2022-01-17,20,62
2022-01-17,21,57
2022-01-17,22,59
2022-01-17,23,55
2022-01-18,0,42
2022-01-18,6,55
2022-01-18,7,61
2022-01-18,8,62
2022-01-18,9,69
2022-01-18,10,76
2022-01-18,11,85
2022-01-18,12,82
2022-01-18,13,85
2022-01-18,14,81
2022-01-18,15,77
2022-01-18,16,78
2022-01-18,17,85
2022-01-18,18,77
2022-01-18,19,67
2022-01-18,20,63
2022-01-18,21,58
2022-01-18,22,59
2022-01-18,23,55
2022-01-19,0,58
2022-01-19,2,54
2022-01-19,5,56
2022-01-19,6,57
2022-01-19,7,61
2022-01-19,8,62
2022-01-19,9,71
2022-01-19,10,73
2022-01-19,11,78
2022-01-19,12,82
2022-01-19,13,85
2022-01-19,14,85
2022-01-19,15,85
2022-01-19,16,80
2022-01-19,17,85
2022-01-19,18,79
2022-01-19,19,77
2022-01-19,20,71
2022-01-19,21,65
2022-01-19,22,61
2022-01-19,23,56
2022-01-20,0,59
2022-01-20,2,54
2022-01-20,5,56
2022-01-20,6,56
2022-01-20,7,63
2022-01-20,8,65
2022-01-20,9,69
2022-01-20,10,77
2022-01-20,11,80
2022-01-20,12,74
2022-01-20,13,74
2022-01-20,14,74
2022-01-20,15,75
2022-01-20,16,77
2022-01-20,17,83
2022-01-20,18,76
2022-01-20,19,75
2022-01-20,20,69
2022-01-20,21,61
2022-01-20,22,59
2022-01-20,23,55
2022-01-21,0,61
2022-01-21,1,58
2022-01-21,2,58
2022-01-21,6,59
2022-01-21,7,60
2022-01-21,8,62
2022-01-21,9,74
2022-01-21,10,94
2022-01-21,11,119
2022-01-21,12,107
2022-01-21,13,106
2022-01-21,14,113
2022-01-21,15,116
2022-01-21,16,107
2022-01-21,17,112
2022-01-21,18,99
2022-01-21,19,94
2022-01-21,20,85
2022-01-21,21,75
2022-01-21,22,68
2022-01-21,23,66
2022-01-22,0,63
2022-01-22,1,59
2022-01-22,2,59
2022-01-22,3,59
2022-01-22,5,58
2022-01-22,7,60
2022-01-22,8,60
2022-01-22,9,76
2022-01-22,10,127
2022-01-22,11,136
2022-01-22,12,159
2022-01-22,13,161
2022-01-22,14,130
2022-01-22,15,132
2022-01-22,16,123
2022-01-22,17,116
2022-01-22,18,94
2022-01-22,19,85
2022-01-22,20,74
2022-01-22,21,75
2022-01-22,22,63
2022-01-22,23,60
2022-01-23,0,58
2022-01-23,1,56
2022-01-23,2,59
2022-01-23,6,60
2022-01-23,7,65
2022-01-23,8,62
2022-01-23,9,80
2022-01-23,10,124
2022-01-23,11,193
2022-01-23,12,230
2022-01-23,13,223
2022-01-23,14,225
2022-01-23,15,224
2022-01-23,16,203
2022-01-23,17,250
2022-01-23,18,158
2022-01-23,19,133
2022-01-23,20,127
2022-01-23,21,96
2022-01-23,22,87
2022-01-23,23,79
2022-01-24,0,67
2022-01-24,2,58
2022-01-24,3,58
2022-01-24,5,58
2022-01-24,6,57
2022-01-24,7,66
2022-01-24,8,71
2022-01-24,9,73
2022-01-24,10,89
2022-01-24,11,123
2022-01-24,12,128
2022-01-24,13,129
2022-01-24,14,130
2022-01-24,15,129
2022-01-24,16,129
2022-01-24,17,130
2022-01-24,18,96
2022-01-24,19,86
2022-01-24,20,64
2022-01-24,21,59
2022-01-24,22,60
2022-01-24,23,56
2022-01-25,0,55
2022-01-25,1,52
2022-01-25,6,54
2022-01-25,7,59
2022-01-25,8,61
2022-01-25,9,65
2022-01-25,10,74
2022-01-25,11,89
2022-01-25,12,99
2022-01-25,13,103
2022-01-25,14,94
2022-01-25,15,87
2022-01-25,16,90
2022-01-25,17,96
2022-01-25,18,81
2022-01-25,19,69
2022-01-25,20,48
2022-01-25,21,63
2022-01-25,22,50
2022-01-25,23,55
2022-01-26,5,52
2022-01-26,6,56
2022-01-26,7,64
2022-01-26,8,63
2022-01-26,9,68
2022-01-26,10,63
2022-01-26,11,66
2022-01-26,12,77
2022-01-26,13,81
2022-01-26,14,81
2022-01-26,15,79
2022-01-26,16,74
2022-01-26,17,83
2022-01-26,18,78
2022-01-26,19,74
